osm_type,osm_id,name,amenity,addr_city,addr_street,addr_housenumber,addr_postcode,website,phone,lat,lon
node,939129659,Motel-Restaurante Mayordomo,restaurant,,,,,,,38.3574940,-0.7729932
node,944509623,Picasso,cafe,,,,,,,38.2537653,-0.7042618
node,945076403,Bar Cafetería Martín,restaurant,,,,,,,39.6578717,-0.5702862
node,945076406,Bar cafeteria JC,restaurant,,,,,,,39.6200480,-0.5845762
node,945457552,Kebap Gran Via,restaurant,,,,,,,38.3630359,-0.4905824
node,945457554,Cervecería Jorge,bar,,,,,,,38.3626074,-0.4897097
node,946564385,Malú,cafe,,,,,,,38.5112747,-0.2271873
node,946577301,Pizzería,restaurant,,,,,,,38.5102001,-0.2243624
node,956322815,De Cuchara La Cocina de Carmen,restaurant,,,,,,+34 965 21 29 32,38.3477245,-0.4895052
node,957119363,Topo Gigio,restaurant,Benidorm,Avenida Sacerdote D. Juan Andrés Rodriguez Serrano,,,,,38.5367302,-0.1232285
node,957127485,Umai,restaurant,Benidorm,avenida del Mediterráneo - Avinguda del Mediterrani,13 (Hotel Belroy),03503,,,38.5372615,-0.1206227
node,957168222,Heladeria Mingot,cafe,,,,,,,38.5110576,-0.2287673
node,957168224,Micherot Micherot,restaurant,,,,,,,38.5097291,-0.2285848
node,957168225,Pedro Martinez Gonzalez,bar,,,,,,,38.5112507,-0.2286868
node,959184164,Bar Nuevo,restaurant,,,,,,,38.3772240,-0.6882490
node,963264936,Restaurante Els Miners,restaurant,,,,,http://www.elsminers.com/,+34608690440,40.3103148,-0.0981944
node,966228250,Stan and Ollie's,restaurant,,,,,,,38.0613221,-0.6841454
node,966310751,Las Palmeras,restaurant,,,,,,,38.5064801,-0.2315190
node,966310765,Restaurante Pizzeria Colòn 52,restaurant,,,,,,,38.5079322,-0.2294830
node,975346798,Scusi,cafe,,,,,,,38.5327447,-0.1585889
node,975378338,Va Bene Pizzeria,restaurant,,,,,,,38.5331272,-0.1570052
node,975378846,Barranco playa,restaurant,Benidorm,Avinguda de Vicent Llorca Alós,,,,,38.5332986,-0.1567220
node,975407332,La Falúa,restaurant,,,,,,,38.5326876,-0.1603705
node,977369556,El Ático,restaurant,,,,,,,38.3453985,-0.4831402
node,981389327,Bar Heladería Marade II,cafe,,,,,,,39.9863299,-0.0496932
node,981389332,Heladería Cafetería Marade,cafe,,,,,,,39.9861051,-0.0501957
node,983447702,Anvil,bar,,,,,https://myspace.com/venenostereo,,39.9896576,-0.0348406
node,983449140,El Kantonet de Esther Pa i café,cafe,,,,,,,39.9915763,-0.0403755
node,984347596,Elías,restaurant,,,,,,,40.2165684,-0.1699404
node,984347646,Casa Ramón,restaurant,Atzeneta del Maestrat,Avinguda de Castelló,74,12132,,+34 964 37 03 12,40.2151952,-0.1678852
node,984347659,Restaurante Roures,restaurant,,,,,,,40.2202677,-0.1714453
node,986015437,L'Espigol,restaurant,,,,,,,40.1162402,-0.0505660
node,986015513,SetOn,restaurant,,,,,,,40.1166908,-0.0495007
node,986015514,Meson San Miguel,restaurant,,,,,,+34 964335121,40.1175627,-0.0500385
node,986015573,La Tanca,cafe,,,,,,,40.1170979,-0.0493969
node,990941456,Siglo de Oro,bar,,,,,,,38.3562298,-0.4866611
node,992859171,El nostre café,restaurant,,,99,,,,39.0309765,-0.2164897
node,992959760,Rincón del Marinero,restaurant,,,,,,+34 902095590,39.9707297,0.0086444
node,992971549,Copacabana,bar,,,,,,,39.9858104,-0.0402181
node,1003450816,Els Pins,restaurant,,,,,,,39.7089079,-0.3494727
node,1003450818,El Poble,bar,,,,,,,39.7128964,-0.3486802
node,1003450848,Poliesportiu,bar,,,,,,,39.7171921,-0.3481692
node,1003450855,El Bado,bar,,,,,,,39.7157561,-0.3481477
node,1003450859,La Tasca,bar,,,,,,,39.7140353,-0.3488987
node,1003450862,El Palillo,bar,,,,,,,39.7123847,-0.3476327
node,1005271003,Restaurante Chino,restaurant,,,,,,,38.2683534,-0.6877416
node,1005426165,Restaurante Curry Leaf,restaurant,Benidorm,Calle de Berlín,1,03503,,,38.5349600,-0.1069794
node,1005426212,The Pub,bar,Benidorm,Calle de Londres,,03503,,,38.5364806,-0.1058250
node,1010938847,Casa Elordi,restaurant,,,,,,,38.5078691,-0.2326676
node,1010938917,Hong Kong,restaurant,,,,,,,38.5075541,-0.2309889
node,1010939095,La Marina,restaurant,,,,,,,38.5067942,-0.2336887
node,1010947051,Mediterráneo,restaurant,,,,,,,38.5062150,-0.2331407
node,1010947304,La Parrilla,restaurant,,,,,,,38.5078219,-0.2311936
node,1010947339,Devesa,cafe,,,,,,,38.5080464,-0.2326360
node,1012745350,Zazu Lounge Shisha Bar,bar,,"Plaça del Periodista Ros Belda, 6, 46021 València, Valencia, Spain",,,https://zazulounge.com/,+34 648 86 71 43,39.4692597,-0.3571894
node,1016900906,Tito Vicent,bar,,,,,,,39.5573648,-0.3232953
node,1016900950,Café l'infern,bar,,,,,,,39.5576826,-0.3262979
node,1016903010,Bar Centre Cívic,bar,,,,,,,39.5566716,-0.3278109
node,1017789145,Ca maribel,bar,,,,,,,39.5567009,-0.3248455
node,1039549917,Gran Muralla,restaurant,,,,,,,38.5071577,-0.2295719
node,1039550171,Ricardo Lloret Llaudes,cafe,la Vila Joiosa / Villajoyosa,,,03570,,,38.5072250,-0.2294962
node,1050376423,Pizzeria Piccolina,restaurant,,,,,,,39.5461046,-0.3893726
node,1050392260,Ca Paco,restaurant,,,,,,,39.5435470,-0.3962283
node,1050395289,Calero,restaurant,,,,,,,39.5455595,-0.3961157
node,1050410736,Cafe i Mes,restaurant,,,,,,,39.5425999,-0.3924785
node,1050453748,La estación,bar,,,,,,,39.5496377,-0.3897276
node,1050456284,Sher Khan,restaurant,Montcada / Moncada,Avinguda del 9 d' Octubre,58,46113,,+34 963 95 06 45,39.5430430,-0.3886506
node,1050458261,Pizzeria Da Pino,restaurant,,,,,,,39.5425213,-0.3902362
node,1050462233,Musical,restaurant,,,,,,,39.5449137,-0.3936234
node,1050462979,Soriano,cafe,,,,,,,39.5451573,-0.3933348
node,1060431183,Sotelo 10,cafe,,,,,,,38.3436028,-0.4886034
node,1070868562,Bar Tónica,restaurant,,,,,,,38.1590644,-0.9295012
node,1080595175,Apolo,bar,,,,,,,38.5392528,-0.1319072
node,1080598715,Bar La Choza,bar,,,,,,,38.5407295,-0.1318316
node,1080603174,MCL,bar,,,,,,,38.5391446,-0.1321751
node,1089102518,Restaurante Puerto Blanco,restaurant,,,,,,,38.6353374,0.0331288
node,1094382974,Goya,cafe,,,,,,,37.9628922,-0.7219147
node,1096580954,Restaurante La Forca,restaurant,,,,,,,38.9884375,-0.5185321
node,1096626385,Casa Canales,restaurant,,,,,,,38.3476750,-0.7622680
node,1096632757,Alfonso Mira,restaurant,,,,,https://www.alfonsomira.com/,,38.3444750,-0.7549070
node,1096754166,Gran China WOK,restaurant,,,,,,,38.6575622,0.0771229
node,1096784555,Kellys Bar,restaurant,Benidorm,Avinguda de Juan Fuster Zaragoza,,03503,,,38.5379337,-0.1077060
node,1096784572,Macchiato,cafe,,Avinguda de Juan Fuster Zaragoza,10,03503,,,38.5389669,-0.1091055
node,1096784578,Rios,bar,,Avinguda de L'Ametlla de Mar,,,,,38.5376900,-0.1063876
node,1097186107,Ankara,cafe,,,,,,,38.3460574,-0.7686214
node,1097187399,El montadito,restaurant,,,,,,,38.3456040,-0.7685640
node,1097754015,Pizzeria Rossi,restaurant,,,,,,,38.5057385,-0.2323055
node,1097754128,El Mariachi,restaurant,,,,,,,38.5087593,-0.2275537
node,1097754207,La Barraca,restaurant,,,,,,,38.5068930,-0.2276909
node,1098500298,Don Pepe,bar,,,,,,,38.3476722,-0.7693588
node,1104719680,El Rey de las Tapas,restaurant,,,,,,,38.6793087,0.1092815
node,1104719807,meli melo,restaurant,,,,,,,38.6794116,0.1096016
node,1104848218,Happy Garden,restaurant,,,,,,,38.6819817,0.1195002
node,1105811183,Heladería Jijona,cafe,,,,,,,38.3464920,-0.7665100
node,1105811831,Heladería Carbonell,cafe,,,,,,,38.3463680,-0.7665800
node,1105812447,Sportium,cafe,,,,,,,38.3470955,-0.7662149
node,1106953552,Sucre,cafe,,,,,,,38.3547768,-0.5115227
node,1108080151,Café Auditori,restaurant,,,,,,+34 964 231440,39.9938432,-0.0241016
node,1115647702,El Palleter,bar,,,,,,,38.7151042,0.0498468
node,1115647725,Plaça 5,cafe,,,,,,,38.7154477,0.0495687
node,1116007004,Calima,bar,,Carrer Sant Nicolas,54,,,,38.7150941,0.0477401
node,1116122937,Döner Kebab y Pizza,restaurant,,,,,,,38.7133283,0.0514209
node,1117702830,Bar Mejías,bar,,,,,,,38.5119563,-0.2204694
node,1117703316,Bar Vicente,bar,,,,,,,38.5119400,-0.2205395
node,1117782842,Maria del Mar Robles Sola,cafe,,,,,,,38.5107837,-0.2218941
node,1117782961,El Pescador Puerto,restaurant,,,,,,,38.5090915,-0.2166480
node,1119327984,Ca Emilio,restaurant,,,,,,,38.7194861,0.0591690
node,1123962655,Restaurante Sur,restaurant,,,,,https://restaurantesur.com/,,38.7297979,0.1962501
node,1125461894,Jamaica,cafe,,,,,,,38.7163778,0.0575295
node,1125461897,Bar Frau,cafe,,,,,,,38.7161797,0.0580480
node,1125514765,L'orenga,restaurant,,,,,,,38.7138052,0.0518285
node,1126386227,Capri,restaurant,,,,,,,38.6420957,0.0506016
node,1126528280,Delamar,cafe,,,,,,,38.6437990,0.0467686
node,1126885444,de Jayena,restaurant,,,,,,,38.6453711,0.0474882
node,1130845398,La Taberna,restaurant,,,,,,,38.3928479,-0.5167676
node,1131051806,Arrocería Octavio's,restaurant,,,,,,,38.8585473,0.0621751
node,1131071845,La Terrazza,restaurant,,,,,,,38.8565140,0.0704059
node,1131071850,El Barril,restaurant,,,,,,,38.8565048,0.0707484
node,1131071852,Danun,restaurant,,,,,,,38.8545078,0.0799920
node,1141093486,Bar Alicia,cafe,,,,,,,38.4113078,-0.4763202
node,1141097930,club motociclista,bar,,,,,,,38.3634681,-0.4473174
node,1141098463,bllar,bar,,,,,,,38.3574992,-0.4830557
node,1141104677,los troncos,restaurant,,,,,,,38.3625680,-0.4480537
node,1141106982,Quintin,restaurant,Sant Joan d'Alacant,Juan Sebastián el Cano,27,03550,,+34 965650209,38.4029495,-0.4398227
node,1141113335,Casa Jesus,restaurant,,,,,,,38.3639224,-0.4426785
node,1141994104,Bar Rte. Molina,restaurant,,,,,,,38.4820268,-0.4188675
node,1141996750,Gelateria,bar,,,,,,,38.4817493,-0.4201345
node,1141998779,Rte. El Poli,restaurant,,,,,,,38.4792826,-0.4238187
node,1141999386,Bar Lucas,bar,,,,,,,38.4798138,-0.4235823
node,1142001905,Bar Rte. El Nou Carril,restaurant,,,,,,,38.4811950,-0.4197807
node,1142022983,Bar Rte. Naharro,restaurant,,,,,,,38.4612613,-0.4380630
node,1142145517,Restaurante 5 Hermanos,restaurant,,,,,,,38.4982702,-0.4180113
node,1142145730,Cafetería,cafe,,,,,,,38.5103469,-0.4118430
node,1145347235,Tapería El Carrer,restaurant,,,,,,+34 965 45 83 33,38.2664941,-0.6959596
node,1159257371,Restaurante Venta Cabrera,restaurant,,,,,,,39.3741461,-0.5663425
node,1160312163,Montesinos 2,cafe,,,,,,,39.5509874,-0.4649904
node,1160312222,Montesinos 2,restaurant,,,,,,,39.5511262,-0.4650004
node,1160312265,La Terraza,cafe,,,,,,,39.5520100,-0.4632150
node,1161650240,Panda,restaurant,,,,,,,38.7914026,0.1724822
node,1161842822,La Maestrança,bar,,,,,,,38.7874381,0.1609745
node,1161842939,La Yesca,cafe,,,,,,,38.7876896,0.1606805
node,1161862771,El Raconet,restaurant,Xàbia / Jávea,Calle Ronda Colón,7,03730,https://www.elraconetjavea.com/,+34965791867,38.7873802,0.1613886
node,1166870051,Noray,restaurant,,,,,,,38.7940897,0.1818003
node,1189011732,Taberna antigua,restaurant,,,,,,,38.8095723,0.0338609
node,1189714399,Con Fundamento,cafe,,,,,,,39.4532166,-0.3906370
node,1189714485,Juan de Garay,cafe,,,,,,,39.4543300,-0.3936721
node,1189714878,Garden,cafe,,,,,,,39.4523228,-0.3890102
node,1189715704,El Rincón de Jose IV,bar,,,,,,,39.4596111,-0.4003238
node,1189715824,Avenida,cafe,,,,,,,39.4536608,-0.3924015
node,1189715935,La Luna,restaurant,,,,,,,39.4554213,-0.3938171
node,1189716424,Salon de Té Moreno Ponce 2,cafe,,,,,,,39.4528787,-0.3904292
node,1189716470,Alejandro Chen,bar,,,,,,,39.4541649,-0.3914605
node,1189717061,Les Pilars,cafe,,,,,,,39.4550310,-0.3935621
node,1189717466,Ñam Ñam,bar,,,,,,,39.4593222,-0.4006481
node,1189717832,Ebro,restaurant,,,,,,,39.4546812,-0.3944831
node,1189717850,Quiros,cafe,,,,,,,39.4536209,-0.3903263
node,1189718469,Champi,bar,,,,,,,39.4541771,-0.3933730
node,1189718499,Toni's,cafe,,,,,,,39.4529094,-0.3899888
node,1195737299,Jovens,bar,,,,,,,38.8269341,0.0220788
node,1195750783,Bulevar,cafe,,,,,,,38.8260441,0.0205974
node,1195750784,Hong Kong,restaurant,,,,,,,38.8260368,0.0207235
node,1195805294,Tasca,bar,,,,,,,38.8259896,0.0201584
node,1195815942,El Tuba,bar,,,,,,,38.8261918,0.0184305
node,1195898817,Chaflam,bar,,,,,,,38.8292409,0.0143326
node,1195898818,Bar La Parada,bar,,Avinguda del Doctor Flèming,50,,,,38.8294817,0.0147618
node,1198866968,Gavila,cafe,,,,,,,38.8234392,0.0211307
node,1199497219,Jasmin,bar,,,,,,,38.9745001,-0.1778688
node,1199498232,El Fornet d'Ausiàs,cafe,,,,,,,38.9743080,-0.1779550
node,1199498233,Bar Ibiza,bar,,,,,,,38.9739538,-0.1781209
node,1199498286,Bar el Pastisser,bar,,,,,,,38.9736407,-0.1780730
node,1199498658,Restaurant Toto Bo,restaurant,,,,,,,38.9738871,-0.1766720
node,1199499014,Bar France,bar,,,,,,,38.9736793,-0.1766670
node,1199512620,Restaurante chino Personalidades,restaurant,,,,,,,38.9739299,-0.1754028
node,1199518810,Restaurante La Mafia,restaurant,,,,,,,38.9745848,-0.1793351
node,1199520240,El Venao,restaurant,,,,,,,38.9739403,-0.1803824
node,1219207671,Bar Casa Paco,cafe,,,,,,,39.4812302,-0.3721439
node,1221460442,Zest,cafe,,Carrer del Riu Segura / Calle del Río Segura,36,03130,,,38.2311854,-0.5260460
node,1221461693,La Paletta,restaurant,,,,03130,,,38.2310177,-0.5258365
node,1221466796,Cork n Bottle,bar,,Avinguda de Noruega / Avenida de Noruega,214,,,,38.2408101,-0.5260907
node,1221469940,Destination Bar & Grill,bar,,,,,,,38.2266607,-0.5235615
node,1225567564,Bar Benagéber,bar,,,,,,,39.7062302,-1.1009928
node,1234168227,Café-Bar 1X2,bar,,,,,,,38.1009232,-0.9333427
node,1236696525,Azahar,restaurant,València,Passeig de Neptú,10,46011,,,39.4636463,-0.3235039
node,1236696528,Casa Roberto,restaurant,València,Calle del Maestro Gozalbo,19,46005,https://casaroberto.es/,+34 963951361,39.4649003,-0.3688996
node,1236696530,La Pepica,restaurant,València,Passeig de Neptú,6,46011,,+34 963710366,39.4633974,-0.3234726
node,1236696531,El Coso,restaurant,València,Passeig de Neptú,12,46011,,+34 963728213,39.4637145,-0.3235100
node,1236696532,Restaurante Miramar,restaurant,València,Passeig de Neptú,32,46011,,+34 963715142,39.4642871,-0.3235980
node,1236696533,Tres Cepas,restaurant,València,Passeig de Neptú,22,46011,,+34 963715111,39.4639856,-0.3235554
node,1236696536,L'Estimat,restaurant,València,Passeig de Neptú,16,46011,,+34 963711018,39.4638677,-0.3235343
node,1236696538,Cafetería Daniel's,cafe,,,,,,,39.4769887,-0.3629312
node,1236696539,Sorolla,restaurant,València,Carrer d'Eugènia Viñes,22,46011,https://www.hotelvalencialasarenas.com/,+34 963120615,39.4663046,-0.3245234
node,1236696543,Tridente,restaurant,València,Passeig de Neptú,2,46011,,+34 963567777,39.4631890,-0.3231189
node,1236696548,Las Carabelas,restaurant,València,Passeig de Neptú,28,46011,,+34 963712035,39.4641847,-0.3235828
node,1240716256,The Bund,restaurant,Benidorm,,,,,,38.5386304,-0.1200410
node,1240716258,Café Belroy,cafe,Benidorm,avenida del Mediterráneo - Avinguda del Mediterrani,,,,,38.5371790,-0.1205729
node,1240716265,Aires,restaurant,,,,,,,38.5380125,-0.1205726
node,1240716275,The Pizza Factory,restaurant,Benidorm,Avinguda d'Europa,6,,,,38.5375653,-0.1200473
node,1240758528,Wansda,restaurant,,,,,,,39.4179611,-0.4899362
node,1242093866,Sebas Café (Churreria),cafe,,,,,,,38.3323060,-0.5090039
node,1242240224,Restaurante Bellavista Montepego,restaurant,,Calle Las Rosas,14,,https://bellavistamontepego.com,+34 605 37 33 33,38.8427586,-0.0597948
node,1243447431,Parreta,bar,,,,,,,39.3587598,-0.5939906
node,1251408000,Maruja,restaurant,,,,,,,38.6418332,0.0725042
node,1253951145,El Faixero,restaurant,,,,,https://ca.elfaixero.net/,,40.5838510,-0.2169456
node,1257796344,Café-Bar La Taberna,bar,,,,,,,38.0832541,-0.9482846
node,1269146453,Capriccio,restaurant,,,,,,,38.7437978,-0.0178152
node,1269146457,Bar Ole,bar,,,,,,,38.7436935,-0.0173907
node,1274417545,Bar Magani,bar,,,,,,,38.0800647,-0.9486375
node,1279457521,Canali,restaurant,,,,,,,38.7685324,0.1484779
node,1279777228,La Glorieta - La Cuina de Toni,restaurant,,,,,,,38.8396166,0.1066482
node,1280251819,Cafeteria Trinquet,cafe,,,,,,,38.8448903,0.0929192
node,1281693370,Bar Loli,bar,,calle de la Constelación,2,03007,,,38.3440184,-0.5162013
node,1281703340,Bar Nou Cortijo,bar,,calle Tomás Aznar Domenech,,03007,,,38.3440731,-0.5157266
node,1281703344,Bar Cipri,bar,,calle Santa Cecilia,7,03007,,,38.3438038,-0.5161074
node,1290008779,Café Gadea,cafe,,avenida Doctor Gadea,16,03003,,,38.3424795,-0.4878820
node,1300943979,Arrayán,restaurant,,,,,,+34 965671375,38.3896809,-0.5117069
node,1301693339,Crysian Café,cafe,,,,,,,38.3908441,-0.5194399
node,1301693344,El Rancho de la Patata,restaurant,,,,,,,38.3909533,-0.5199258
node,1301693361,La Hacienda del Jamón,restaurant,,,,,,,38.3911510,-0.5201680
node,1301693366,Heladería Tuti Fruti,cafe,,,,,,,38.3916647,-0.5208171
node,1301693402,Brixton,cafe,,,,,,,38.3920186,-0.5201492
node,1301762276,Heladería Montero,cafe,,,,,,,38.3918522,-0.5221983
node,1301762318,El rincón del refranero,restaurant,,,,,,,38.3919455,-0.5223421
node,1307252291,Chypye Park,cafe,,,,,,,38.0842998,-0.9419852
node,1307674272,El Asturcón,cafe,,,,,,,38.3941026,-0.5195496
node,1307674376,Bar Bodega Katy,bar,,,,,http://bar-bodega-katy.galeon.com/,+34965662428,38.3932346,-0.5196734
node,1307674571,Euro Doner Kebap,restaurant,,calle Alicante,50,,,,38.3946418,-0.5198987
node,1307674606,La jungla park: Centro de ocio infantíl,cafe,,,,,,,38.3941124,-0.5197640
node,1307698750,Kin Du,restaurant,,,,,,,38.3944271,-0.5157010
node,1307698778,La estación,bar,,,,,,,38.3948442,-0.5177968
node,1307698780,La Rubia,cafe,,,,,,,38.3934828,-0.5169011
node,1307698807,Sol san sanvicente,cafe,,,,,,,38.3942801,-0.5158168
node,1307698832,Mirador de Lo Torrent,cafe,,,,,,,38.3941216,-0.5154211
node,1317197203,La Lonja,restaurant,,Calle del Capitán Segarra,10,,,+34 965203433,38.3493740,-0.4867714
node,1317736702,el Portet,restaurant,Moraira,Avenida del Portet,2,03724,,+34 96 574 42 93,38.6876356,0.1464305
node,1323451350,Café Praga,restaurant,,,,,,,38.2640665,-0.6993281
node,1323451351,Bar El Águila,restaurant,,,,,,,38.2670326,-0.7011197
node,1327637150,Arena,restaurant,,,,,,,38.8341890,0.1216921
node,1334716792,Cervecería Gordillo,bar,,calle Tomás Aznar Domenech,33,03007,,,38.3413505,-0.5137626
node,1334716800,Foguerer,cafe,Alicante,calle San Lorenzo,38,03007,,,38.3411980,-0.5141569
node,1335486519,Heladería Cañaveras,cafe,,calle Castor,32,03007,,,38.3423872,-0.5150842
node,1335486528,Bar la Vega,bar,,calle de la Vega,,03007,,,38.3435442,-0.5148160
node,1339993160,Tamarit,restaurant,,,,,,,38.1909530,-0.5840826
node,1340575543,Batiste,restaurant,,Avinguda de Fernando Pérez de Ojeda / Avenida de Fernando Pérez de Ojeda,6,,https://restaurantebatiste.es/,+34 96 541 14 85,38.1908747,-0.5595938
node,1340576595,El Bronce,restaurant,,,,,https://restauranteelbronce.com/,+34 621 27 30 38,38.1902293,-0.5574848
node,1340576648,Los Curros,restaurant,,,,,,+34 965 41 11 21,38.1891908,-0.5564817
node,1344605761,Bar La Cabra,bar,,,,,,,38.0752129,-1.0204152
node,1344605775,Café-Bar Torrecillas,bar,,,,,,,38.0751645,-1.0216075
node,1347698914,Los Hermanos,cafe,,calle Lliber,11,03007,,+34 865 55 55 70,38.3410613,-0.5148617
node,1350725417,Bar La Replaceta,bar,,plaza Magallanes,,03007,,,38.3428312,-0.5117669
node,1357168533,Arrocería Valentí,restaurant,,,,,,+34 956 72 90 70,38.0907918,-0.6465884
node,1359703516,Café-Bar D'Paso,bar,,Calle Orihuela,2,,,,38.0900731,-0.8980049
node,1359703520,Bar Lutena,bar,,Calle Orihuela,6,,,,38.0901945,-0.8966722
node,1359703527,Bar Cuatro Vientos,bar,,Calle Orihuela,2,,,,38.0899851,-0.8989887
node,1369086597,Quart i Mig,restaurant,,,,,,,39.4823648,-0.4466263
node,1369086602,Nou Ruby,restaurant,,,,,,,39.4824785,-0.4419399
node,1375001514,Bar Piedad,restaurant,,,,,,,38.2687144,-0.7044244
node,1375001515,Mesón El Granaino,restaurant,,,,,,,38.2672090,-0.7048134
node,1375006465,El Forjador,restaurant,,,,,,,38.2666356,-0.7011340
node,1375006467,Persia,restaurant,,,,,,,38.2685473,-0.7016742
node,1377449544,Bar El Casino,restaurant,,,,,,,39.4825200,-0.4421314
node,1379808087,Flor Azahar,restaurant,,,,,,,38.9375440,-0.2054344
node,1380975584,the Celtic Drop,restaurant,,,,,,,37.9350812,-0.7242821
node,1385923673,Döner Kebab,restaurant,,calle Méjico,,,,,38.3378137,-0.5082855
node,1386461112,Bar restaurante Millena,restaurant,Millena,Calle San Roque,18,03812,,,38.7300968,-0.3649160
node,1389365806,Jailrock Cabaret,bar,Benidorm,Calle de Gerona,,,,,38.5371423,-0.1133675
node,1389365807,Town Cabaret,bar,,,,,,,38.5379427,-0.1127972
node,1389365809,insomnia,bar,Benidorm,Calle de Gerona,,,,,38.5371187,-0.1131297
node,1389365816,Rockerfellas Cabaret,bar,Benidorm,Calle de Gerona,,,,,38.5371775,-0.1136727
node,1389365821,Uncle Ped's,bar,,,,,,,38.5378530,-0.1118190
node,1389365829,Memories,bar,Benidorm,Calle de Lepanto,,,,,38.5383850,-0.1128456
node,1389378280,Palladium,bar,,,,,,,38.5363308,-0.1116178
node,1389378283,Black Chicken,bar,Benidorm,,,,,,38.5365783,-0.1115629
node,1392616543,La Mandrágora,restaurant,,Carrer de la Mare Vella,15,46003,http://lamandragora.ourproject.org,+34685771991,39.4774825,-0.3780204
